total dirs files folder_names file_names fo_and_fi_names repo_name
3 0.00 1.00 "" "Predict_Course.Rmd index.html write_answer_files.R " "Predict_Course.Rmd index.html write_answer_files.R " stefanmoser80_Course
4 0.00 1.00 "" ".gitignore Course.Rproj README.md gapminder.R " ".gitignore Course.Rproj README.md gapminder.R " JaymeR_Course
1 0.00 1.00 "" "README.md " "README.md " Eduardo80rp_Course
1 1.00 0.00 "javacourse " "" "javacourse " gecatar_course
1 0.00 1.00 "" "README.md " "README.md " giovannicarau_course
1 0.00 1.00 "" "README.md " "README.md " synchead_Course
2 0.00 1.00 "" ".gitignore README.md " ".gitignore README.md " sevenpad_Course
17 0.06 0.94 "1212 " "2.py Svetofor.py factorial.py fyncia.py generate.py homework.py python.txt some_file.py sorted.py sorted_for_long.py srez.py student.py tarelki.py treygolnik.py x=10 year.py " "1212 2.py Svetofor.py factorial.py fyncia.py generate.py homework.py python.txt some_file.py sorted.py sorted_for_long.py srez.py student.py tarelki.py treygolnik.py x=10 year.py " vnyzaica_course
1 0.00 1.00 "" "README.md " "README.md " francescafran_Course
2 0.50 0.50 "course " "README.md " "README.md course " do123m_course
1 0.00 1.00 "" "README.md " "README.md " douww2000_Course
1 0.00 1.00 "" "README.md " "README.md " RINIPRAKASH_Course
4 0.75 0.25 "ITMOPrelude Monstupar UnTyLambda " "Monstupar.hs " "ITMOPrelude Monstupar.hs Monstupar UnTyLambda " oxij_haskell-course-ru
4 0.25 0.75 "Course " ".gitattributes .gitignore Course.sln " ".gitattributes .gitignore Course.sln Course " bynov_Course
4 0.75 0.25 "Course.xcodeproj Course CourseTests " ".DS_Store " ".DS_Store Course.xcodeproj Course CourseTests " goldbuck_Course
10 0.30 0.70 "apache_skeleton java_skeleton python_skeleton " ".gitignore README.md client.json index.html parameter_exercises.md repost_fragment.html success_page.html " ".gitignore README.md apache_skeleton client.json index.html java_skeleton parameter_exercises.md python_skeleton repost_fragment.html success_page.html " rohe_openid_course
13 0.23 0.77 "app config tests " ".gitignore LICENSE README.md __init__.py app.wsgi babel.cfg config.py manager.py requirements.txt run.py " ".gitignore LICENSE README.md __init__.py app.wsgi app babel.cfg config.py config manager.py requirements.txt run.py tests " JING-TIME_ustc-course
1 0.00 1.00 "" "README.md " "README.md " 201528013329027_course
1 0.00 1.00 "" "README.md " "README.md " Genri1996_Course
9 0.67 0.33 "_data _includes _layouts _posts css js " "README.markdown _config.yml index.markdown " "README.markdown _config.yml _data _includes _layouts _posts css index.markdown js " 1l2p_course
5 0.00 1.00 "" "angular.js course.html course.js demo.js dog.jpg " "angular.js course.html course.js demo.js dog.jpg " Izureru_course
1 0.00 1.00 "" "README.md " "README.md " palpandia_course
27 0.11 0.89 "cgi-bin doc lib " ".gitignore ExampleWorlds.ts Graph.ts GridGraph.ts Interpreter.ts InterpreterTestCases.ts LICENSE.txt Makefile Parser.ts Planner.ts README.md SVGWorld.ts Shrdlite.ts TestAStar.ts TestInterpreter.ts TextWorld.ts World.ts aStarTestCases.json grammar.js grammar.ne shrdlite-html.ts shrdlite-offline.ts shrdlite.css shrdlite.html " ".gitignore ExampleWorlds.ts Graph.ts GridGraph.ts Interpreter.ts InterpreterTestCases.ts LICENSE.txt Makefile Parser.ts Planner.ts README.md SVGWorld.ts Shrdlite.ts TestAStar.ts TestInterpreter.ts TextWorld.ts World.ts aStarTestCases.json cgi-bin doc grammar.js grammar.ne lib shrdlite-html.ts shrdlite-offline.ts shrdlite.css shrdlite.html " ChalmersGU-AI-course_shrdlite-course-project
1 0.00 1.00 "" "README.md " "README.md " thanaphat_course
12 0.92 0.08 "Anomaly Detection and Recommender Systems DecisionTrees &Boosting HMM K-Means Clustering and PCA Lectures Linear Regression Logistic Regression Multi-class classification and neural networks Neural network learning Regularized linear regression and bias-variance Support Vector Machines " "README " "Anomaly Detection and Recommender Systems DecisionTrees &Boosting HMM K-Means Clustering and PCA Lectures Linear Regression Logistic Regression Multi-class classification and neural networks Neural network learning README Regularized linear regression and bias-variance Support Vector Machines " zhouxc_Stanford-Machine-Learning-Course
1 0.00 1.00 "" "README.md " "README.md " skyflower-vls_course
1 0.00 1.00 "" "README.md " "README.md " Temane_Course
4 0.50 0.50 "homeworks lectures " ".gitignore README.md " ".gitignore README.md homeworks lectures " MastersAcademy_js-course
6 0.67 0.33 "comp1004 ind info1010 uncrustify " ".gitignore index.txt " ".gitignore comp1004 ind index.txt info1010 uncrustify " prophile_course
7 0.86 0.14 "week1 week2 week3 week4 week5 week6 " "README.md " "README.md week1 week2 week3 week4 week5 week6 " DeathBorn_MongoDB-M202
16 0.56 0.44 "app bin config db lib log public test vendor " ".gitignore Gemfile Gemfile.lock README.md README.rdoc Rakefile config.ru " ".gitignore Gemfile Gemfile.lock README.md README.rdoc Rakefile app bin config.ru config db lib log public test vendor " andytim_course
12 0.33 0.67 "crawler migrations static templates " ".gitignore README.md __init__.py admin.py models.py tests.py urls.py views.py " ".gitignore README.md __init__.py admin.py crawler migrations models.py static templates tests.py urls.py views.py " Stufinite_course
9 0.33 0.67 "lib public views " "Gemfile Gemfile.lock README.md awsumlink.db awsumlink.rb config.ru " "Gemfile Gemfile.lock README.md awsumlink.db awsumlink.rb config.ru lib public views " makersquare_reactjs-course
1 0.00 1.00 "" "README.md " "README.md " nkjancy_Course
11 0.27 0.73 ".idea app gradle " ".gitignore MyAppPortfolio.iml README.md build.gradle gradle.properties gradlew gradlew.bat settings.gradle " ".gitignore .idea MyAppPortfolio.iml README.md app build.gradle gradle.properties gradle gradlew gradlew.bat settings.gradle " droidlearn_course
1 0.00 1.00 "" "README.md " "README.md " NinaLJ_Course
7 0.29 0.71 "course_content utils " ".gitignore .travis.yml LICENSE README.md make.sh " ".gitignore .travis.yml LICENSE README.md course_content make.sh utils " SciTools_courses
2 0.00 1.00 "" ".gitattributes .gitignore " ".gitattributes .gitignore " vivek8943_Course
4 0.50 0.50 "Section 2 - Basics of data visualization Section 3 - Data visualization in Python - matplotlib " ".gitignore README.md " ".gitignore README.md Section 2 - Basics of data visualization Section 3 - Data visualization in Python - matplotlib " rhiever_python-data-visualization-course
18 0.94 0.06 "advanced_ar fancy_cars graded_assignments i_reviewed my_blog places raceday recipe_hunter recipefinder retry_todolists service todolists todolists_module1 todolists_module2 todolists_module3 triresults zips " ".gitignore " ".gitignore advanced_ar fancy_cars graded_assignments i_reviewed my_blog places raceday recipe_hunter recipefinder retry_todolists service todolists todolists_module1 todolists_module2 todolists_module3 triresults zips " monkeylyf_course
1 0.00 1.00 "" "README.md " "README.md " giladkl_course
8 0.88 0.12 "Admin about_the_course examples lessons projects supplementarymaterial tips " "README.md " "Admin README.md about_the_course examples lessons projects supplementarymaterial tips " datadave_data-science-course
1 0.00 1.00 "" "README.md " "README.md " saki1987_course
3 0.67 0.33 "流媒体传输控制协议(RTSP RTP SDP)详解 流媒体开发实战进阶(RTSP视频播放器) " "README.md " "README.md 流媒体传输控制协议(RTSP RTP SDP)详解 流媒体开发实战进阶(RTSP视频播放器) " EasyDarwin_Course
1 0.00 1.00 "" "README.md " "README.md " temp163_course
4 0.50 0.50 "site stylesheets " "index.html params.json " "index.html params.json site stylesheets " regisgushiken_Course
11 0.73 0.27 "application css images lib scripts system test user_guide " "README.md index.php license.txt " "README.md application css images index.php lib license.txt scripts system test user_guide " localsnake_course
3 0.33 0.67 "ruby_advance " "rottenpotatoes-rails-intro ruby_intro.rb " "rottenpotatoes-rails-intro ruby_advance ruby_intro.rb " zhamoC_course
3 0.00 1.00 "" "CONTRIBUTING.md NOTES.md README.md " "CONTRIBUTING.md NOTES.md README.md " Developer-Y_cs-video-courses
23 0.87 0.13 "Apriori CBR_FIRST DSA DataMining21April FPGrowthALL FPtree Graph_rand_walk Graph_rand_walk_except_itself Graph_rand_walk_precompute HW4 Jama-1.0.3 Protein RemoteSystemsTempFiles SimRank_MINMAX_GEN TestRConnectivity Trail artificial_N competition fpgrowth test " "README.md Rumour Spread practice " "Apriori CBR_FIRST DSA DataMining21April FPGrowthALL FPtree Graph_rand_walk Graph_rand_walk_except_itself Graph_rand_walk_precompute HW4 Jama-1.0.3 Protein README.md RemoteSystemsTempFiles Rumour Spread SimRank_MINMAX_GEN TestRConnectivity Trail artificial_N competition fpgrowth practice test " animesh0353_course
4 0.75 0.25 "bigdatacloud coursera datasci " "README.md " "README.md bigdatacloud coursera datasci " uwescience_courses
12 0.75 0.25 "Scripts Templates case course css img js resource video " ".gitattributes .gitignore index.html " ".gitattributes .gitignore Scripts Templates case course css img index.html js resource video " numberfan_course
6 0.50 0.50 "final_presentations images meeting-notes " "README.md github_setup.md installing_open_cv.md " "README.md final_presentations github_setup.md images installing_open_cv.md meeting-notes " ut-cs378-vision-2014fall_course-info
1 0.00 1.00 "" "readme " "readme " ranger001_course
1 0.00 1.00 "" "README.md " "README.md " VitaliyGladkiy_Course
7 0.43 0.57 "public routes views " ".gitignore README.md app.js package.json " ".gitignore README.md app.js package.json public routes views " SunFulong_course
7 0.29 0.71 "apps course " ".gitignore courses.zip db.sqlite3 manage.py requirements.txt " ".gitignore apps course courses.zip db.sqlite3 manage.py requirements.txt " namt214_course
38 0.58 0.42 "battle_ships bookmark_manager boris_bikes challenges css_lecture_files fizzbuzz further_javascript html_example images intro_to_the_web lab_week lecture_code level_up makermix makerthon node oystercard pills rails student_directory thermostat walkthroughs " ".gitignore README.md course_outline.md day_one.md github_report.md instagram-marketplace.md instagram.md intro.md node.md node_guide.md pills.md resources.md rock_paper_scissors.md student_directory.md tic_tac_toe.md tic_tac_toe_web.md " ".gitignore README.md battle_ships bookmark_manager boris_bikes challenges course_outline.md css_lecture_files day_one.md fizzbuzz further_javascript github_report.md html_example images instagram-marketplace.md instagram.md intro.md intro_to_the_web lab_week lecture_code level_up makermix makerthon node.md node node_guide.md oystercard pills.md pills rails resources.md rock_paper_scissors.md student_directory.md student_directory thermostat tic_tac_toe.md tic_tac_toe_web.md walkthroughs " Mattia46_course
5 0.60 0.40 "J2EEPro J2EEProPrintClient J2EESoapClient " ".gitattributes .gitignore " ".gitattributes .gitignore J2EEPro J2EEProPrintClient J2EESoapClient " lianglijiao_Course
4 1.00 0.00 "HomeWorkFour HomeWorkOne HomeWorkThree HomeWorkTwo " "" "HomeWorkFour HomeWorkOne HomeWorkThree HomeWorkTwo " Niksancho96_Course
17 0.53 0.47 ".idea app bin config db lib public spec vendor " ".gitignore .rspec Gemfile Gemfile.lock Gemfile~ README.rdoc Rakefile config.ru " ".gitignore .idea .rspec Gemfile Gemfile.lock Gemfile~ README.rdoc Rakefile app bin config.ru config db lib public spec vendor " huwangzhang_course
1 0.00 1.00 "" "README.md " "README.md " xingrowth_fullstack-course
2 0.50 0.50 "Demo1 " "README.md " "Demo1 README.md " Liadonne_Course
13 0.38 0.62 "hooks resources scss slides www " ".gitignore LICENSE README.md bower.json config.xml gulpfile.js ionic.project package.json " ".gitignore LICENSE README.md bower.json config.xml gulpfile.js hooks ionic.project package.json resources scss slides www " kimak_ionic-course
3 0.00 1.00 "" ".gitignore LICENSE README.md " ".gitignore LICENSE README.md " zhufengnodejs_course
1 0.00 1.00 "" "Курсовая.doc " "Курсовая.doc " Dokiz_course
7 0.00 1.00 "" ".editorconfig .gitignore CNAME LICENSE README.md data.json index.html " ".editorconfig .gitignore CNAME LICENSE README.md data.json index.html " jyhsu2000_course
9 0.11 0.89 "resets " ".gitignore CONTRIBUTE.md ES6入门-核心特性概述.md README.md git分支管理策略.md git删除本地和远程文件文件夹方法.md markdown基础语法.md 学习资料.md " ".gitignore CONTRIBUTE.md ES6入门-核心特性概述.md README.md git分支管理策略.md git删除本地和远程文件文件夹方法.md markdown基础语法.md resets 学习资料.md " rongData_course
8 0.50 0.50 "data hw lectures slides " ".gitignore LICENSE README.md installation.ipynb " ".gitignore LICENSE README.md data hw installation.ipynb lectures slides " PredictiveScienceLab_uq-course
1 0.00 1.00 "" "README.md " "README.md " jgondres_course
18 0.33 0.67 "backend common console environments frontend tests " ".bowerrc .gitignore .htaccess .travis.yml LICENSE.md README.md composer.json init init.bat requirements.php robots.txt yii.bat " ".bowerrc .gitignore .htaccess .travis.yml LICENSE.md README.md backend common composer.json console environments frontend init init.bat requirements.php robots.txt tests yii.bat " sergey-exu_course
2 0.50 0.50 "Workflow-portlet " "README.md " "README.md Workflow-portlet " madanr90_Course
2 0.00 1.00 "" "README.md readme " "README.md readme " alterhai_course
3 0.00 1.00 "" "ImageDownloader.java README.md README.md~ " "ImageDownloader.java README.md README.md~ " paceuniversity_courses
18 0.50 0.50 "app bin config db lib log public test vendor " ".gitignore Gemfile Gemfile.lock README.html README.md README.pdf README.rdoc Rakefile config.ru " ".gitignore Gemfile Gemfile.lock README.html README.md README.pdf README.rdoc Rakefile app bin config.ru config db lib log public test vendor " jhu-ep-coursera_fullstack-course3-module1-zips
1 0.00 1.00 "" "README.md " "README.md " AIMS-Ghana_python-course
1 0.00 1.00 "" "Matrices.m " "Matrices.m " hcava_Course
1 0.00 1.00 "" "README.md " "README.md " mesdt_course
14 0.50 0.50 "css includes js modules plugins tests views " ".gitignore README.txt course.api.php course.doxy course.info course.install course.module " ".gitignore README.txt course.api.php course.doxy course.info course.install course.module css includes js modules plugins tests views " dkmn_course
2 0.00 1.00 "" "LICENSE.txt README.md " "LICENSE.txt README.md " rilio_course
17 0.29 0.71 "data deploy ooad public python " ".bowerrc .coveragerc .gitignore .jshintrc .travis.yml Gruntfile.js LICENSE README.md bower.json package.json screen_shot_result_1.png screen_shot_result_2.png " ".bowerrc .coveragerc .gitignore .jshintrc .travis.yml Gruntfile.js LICENSE README.md bower.json data deploy ooad package.json public python screen_shot_result_1.png screen_shot_result_2.png " fuhrmanator_course-activity-planner
2 0.50 0.50 "java " ".gitignore " ".gitignore java " lsd686_course
73 0.03 0.97 "Homework Rcode " "Lecture10ESlikelihood.pdf README bernoulliLikelihood.pdf beta.pdf binBayes1.pdf binBayes2.pdf binBayes3.pdf binBayes4.pdf binBayes5.pdf binomialLikelihoodExample.pdf birthLikelihood.pdf bootstrap.pdf boxplot.pdf boxplotBad.pdf brain.pdf brainDensity.pdf brainDensity2.pdf brainDensity3.pdf brainDensityWithAnnotation.pdf coinCLT.pdf coinLikelihood.pdf die.pdf dotChart.pdf dotPlot.pdf expectation.pdf exponential.pdf hist.pdf histLog10.pdf hpd.pdf kde.pdf lecture1.pdf lecture1.tex lecture10.pdf lecture10.tex lecture11.pdf lecture11.tex lecture12.pdf lecture12.tex lecture13.pdf lecture13.tex lecture14.pdf lecture14.tex lecture2.pdf lecture2.tex lecture3.pdf lecture3.tex lecture4.pdf lecture4.tex lecture5.pdf lecture5.tex lecture6.pdf lecture6.tex lecture7.pdf lecture7.tex lecture8.pdf lecture8.tex lecture9.pdf lecture9.tex lln.pdf mosaic.pdf normalLikelihoodMean.pdf normalProfileLikelihoodMean.pdf qqnorm1.pdf qqnorm2.pdf qqnorm3.pdf randomFormula.pdf randomFormula.tex stdNormal.pdf unif.R uniform.png varianceLikelihood.pdf " "Homework Lecture10ESlikelihood.pdf README Rcode bernoulliLikelihood.pdf beta.pdf binBayes1.pdf binBayes2.pdf binBayes3.pdf binBayes4.pdf binBayes5.pdf binomialLikelihoodExample.pdf birthLikelihood.pdf bootstrap.pdf boxplot.pdf boxplotBad.pdf brain.pdf brainDensity.pdf brainDensity2.pdf brainDensity3.pdf brainDensityWithAnnotation.pdf coinCLT.pdf coinLikelihood.pdf die.pdf dotChart.pdf dotPlot.pdf expectation.pdf exponential.pdf hist.pdf histLog10.pdf hpd.pdf kde.pdf lecture1.pdf lecture1.tex lecture10.pdf lecture10.tex lecture11.pdf lecture11.tex lecture12.pdf lecture12.tex lecture13.pdf lecture13.tex lecture14.pdf lecture14.tex lecture2.pdf lecture2.tex lecture3.pdf lecture3.tex lecture4.pdf lecture4.tex lecture5.pdf lecture5.tex lecture6.pdf lecture6.tex lecture7.pdf lecture7.tex lecture8.pdf lecture8.tex lecture9.pdf lecture9.tex lln.pdf mosaic.pdf normalLikelihoodMean.pdf normalProfileLikelihoodMean.pdf qqnorm1.pdf qqnorm2.pdf qqnorm3.pdf randomFormula.pdf randomFormula.tex stdNormal.pdf unif.R uniform.png varianceLikelihood.pdf " bcaffo_Caffo-Coursera
4 0.25 0.75 "src " "README.md course.rb overview.note " "README.md course.rb overview.note src " IMP1_course
16 0.38 0.62 "bin lib node_modules public routes views " "BÁO CÁO CUỐI KỲ-phuong.docx BÁO CÁO CUỐI KỲ.docx README.md app.js course_db.sql db.jpg package.json readme.txt run.cmd slide.pptx " "BÁO CÁO CUỐI KỲ-phuong.docx BÁO CÁO CUỐI KỲ.docx README.md app.js bin course_db.sql db.jpg lib node_modules package.json public readme.txt routes run.cmd slide.pptx views " quangvinh2080_course
1 0.00 1.00 "" "README.md " "README.md " heronlopes_course
3 0.00 1.00 "" ".babelrc README.md package.json " ".babelrc README.md package.json " joeeames_WebpackFundamentalsCourse
7 0.43 0.57 "includes modules tests " "README course.info course.install course.module " "README course.info course.install course.module includes modules tests " zendoodles_Course
9 0.56 0.44 "Duck Guitar GuitarDemo3 SRS guitar2.0 " "SRS.md guitar2.0.md guitar3.md 截图.md " "Duck Guitar GuitarDemo3 SRS.md SRS guitar2.0.md guitar2.0 guitar3.md 截图.md " xiaoer0987_course
6 0.33 0.67 "out src " "README.md abc.bin outagain.txt xanadu.txt " "README.md abc.bin out outagain.txt src xanadu.txt " KrasimirRaikov_Course
12 0.67 0.33 "data_science hadoop+spark image_signal machine_learning note other_courses probabilistic_systems robotics " ".gitignore README.md object.md python_learn.md " ".gitignore README.md data_science hadoop+spark image_signal machine_learning note object.md other_courses probabilistic_systems python_learn.md robotics " shinpoi_course
3 0.67 0.33 "hw0 hw1 " "README.md " "README.md hw0 hw1 " anneliu_course
9 0.22 0.78 "ML PGM " ".gitignore README.md costFunctionJ.py featuresX.dat ipython_session.py ipython_transcript.txt priceY.dat " ".gitignore ML PGM README.md costFunctionJ.py featuresX.dat ipython_session.py ipython_transcript.txt priceY.dat " tansaku_py-coursera
1 0.00 1.00 "" "README.md " "README.md " GobinathMurugesan_course
11 0.18 0.82 "app test " ".bowerrc .editorconfig .gitattributes .gitignore .jshintrc .travis.yml Gruntfile.js bower.json package.json " ".bowerrc .editorconfig .gitattributes .gitignore .jshintrc .travis.yml Gruntfile.js app bower.json package.json test " PengMQ_course
19 0.16 0.84 "css images javascripts " ".gitattributes .gitignore README.md index.html task1.html task10.html task12.html task2.html task3.html task4.html task5.html task6.html task7.html task8.html task9.html 圣杯布局.html " ".gitattributes .gitignore README.md css images index.html javascripts task1.html task10.html task12.html task2.html task3.html task4.html task5.html task6.html task7.html task8.html task9.html 圣杯布局.html " tiny-wenwen_course
1 0.00 1.00 "" "LICENSE " "LICENSE " HarimaMario_Course
16 0.56 0.44 "app bin config db lib log public test vendor " ".gitignore Gemfile Gemfile.lock README.md Rakefile config.ru output.log " ".gitignore Gemfile Gemfile.lock README.md Rakefile app bin config.ru config db lib log output.log public test vendor " codeschool_EmberCourseDemo
4 0.50 0.50 "WpfApplication4 packages " "WpfApplication4.sln WpfApplication4.v11.suo " "WpfApplication4.sln WpfApplication4.v11.suo WpfApplication4 packages " jacyno_course
4 0.00 1.00 "" "README.md data.md schedule.md syllabus.md " "README.md data.md schedule.md syllabus.md " showandtellinar_course
11 0.27 0.73 ".idea css images " ".gitignore config.yaml course.php index.php sql.php test.php tuixuan.php xuanke.php " ".gitignore .idea config.yaml course.php css images index.php sql.php test.php tuixuan.php xuanke.php " JermingFan_course
1 0.00 1.00 "" "README.md " "README.md " ruixuanl_course
3 1.00 0.00 "Interview Preparation Python Theory " "" "Interview Preparation Python Theory " andrewt18_course
16 0.56 0.44 "app bin config db lib log public test vendor " ".gitignore Gemfile Gemfile.lock README.md README.rdoc Rakefile config.ru " ".gitignore Gemfile Gemfile.lock README.md README.rdoc Rakefile app bin config.ru config db lib log public test vendor " limengang_course
2 0.50 0.50 "examples " "README.md " "README.md examples " data210g_course
1 0.00 1.00 "" "README.md " "README.md " transparentcustomer_course
6 0.17 0.83 "js " ".gitignore README.md gulpfile.js jscsrc karma.conf.js " ".gitignore README.md gulpfile.js js jscsrc karma.conf.js " evsikov_course
3 0.00 1.00 "" ".gitignore README.md score.md " ".gitignore README.md score.md " chyyuu_os_course_info
7 0.43 0.57 "apps readme_resources transcripts " ".gitignore Credits.md LICENSE README.md " ".gitignore Credits.md LICENSE README.md apps readme_resources transcripts " mikeckennedy_python-jumpstart-course-demos
1 0.00 1.00 "" "README.md " "README.md " kaihuazhang_course
1 0.00 1.00 "" "README.md " "README.md " sidbecoolyo_Course
6 0.67 0.33 ".idea css images js " "README.md index.html " ".idea README.md css images index.html js " adrianofrontend_course
5 0.40 0.60 "example slider " ".editorconfig .gitignore README.md " ".editorconfig .gitignore README.md example slider " swaylq_course
4 0.00 1.00 "" "abstract.docx figure1.png test.txt test2.txt " "abstract.docx figure1.png test.txt test2.txt " Predocs2014_course
3 0.33 0.67 "Course " "Course.sln README.md " "Course.sln Course README.md " zazushka_Course
1 0.00 1.00 "" "README.md " "README.md " DM-Deleter_Course
1 0.00 1.00 "" "README.md " "README.md " trazo088_Course
11 0.27 0.73 "Vagrant images scripts " ".gitignore R10k.md README.md classification.md git-flow.md webconsole.md why-code-review.md workflows.md " ".gitignore R10k.md README.md Vagrant classification.md git-flow.md images scripts webconsole.md why-code-review.md workflows.md " gerapeldoorn_MPI-course
18 0.56 0.44 "app bin config db lib log public spring test vendor " ".gitignore Gemfile Gemfile.lock README.md README.rdoc RackMultipart20150907-3551-a7760t Rakefile config.ru " ".gitignore Gemfile Gemfile.lock README.md README.rdoc RackMultipart20150907-3551-a7760t Rakefile app bin config.ru config db lib log public spring test vendor " rmwa_course
1 1.00 0.00 "public " "" "public " Sticaman_course
4 0.25 0.75 "Course " ".gitattributes .gitignore Course.sln " ".gitattributes .gitignore Course.sln Course " Galuzo_Course
1 0.00 1.00 "" "README.md " "README.md " jjrvds0110_Course
4 0.50 0.50 "homework2 ruby_advance " "rottenpotatoes-rails-intro ruby_intro.rb " "homework2 rottenpotatoes-rails-intro ruby_advance ruby_intro.rb " 201528015059073_course
1 0.00 1.00 "" "README.md " "README.md " t-du_Course
4 0.50 0.50 "application system " "README index.php " "README application index.php system " Babafish_course
1 0.00 1.00 "" "README.md " "README.md " sixkaktus_Course
24 0.92 0.08 "1sthw 2ndhw 3thhw 4thhw 5thhw Computer Architecture Coverage_0813 DataBase Embedded ImageProcess Java MIPS Matlab NBL Network OpenGL PPRK Parser System Softwave Unix acm 平行處理 " ".gitignore README.md " ".gitignore 1sthw 2ndhw 3thhw 4thhw 5thhw Computer Architecture Coverage_0813 DataBase Embedded ImageProcess Java MIPS Matlab NBL Network OpenGL PPRK Parser README.md System Softwave Unix acm 平行處理 " jzx0614_Course
1 0.00 1.00 "" "README.md " "README.md " psp99_Course
21 0.43 0.57 ".idea app bootstrap config database public resources storage tests " ".env.example .gitattributes .gitignore artisan composer.json composer.lock gulpfile.js package.json phpspec.yml phpunit.xml readme.md server.php " ".env.example .gitattributes .gitignore .idea app artisan bootstrap composer.json composer.lock config database gulpfile.js package.json phpspec.yml phpunit.xml public readme.md resources server.php storage tests " feltoxXx_course
3 0.33 0.67 "section2 " "README.md index.html " "README.md index.html section2 " Bativico_course
4 0.00 1.00 "" "Makefile README.txt main.c test.txt " "Makefile README.txt main.c test.txt " GeorgeMaratos_Course
12 0.50 0.50 ".idea etc projects share src test " ".ghci .gitignore README.markdown Setup.lhs course.cabal course.iml " ".ghci .gitignore .idea README.markdown Setup.lhs course.cabal course.iml etc projects share src test " braje_course
6 0.67 0.33 "homework1 homework2(19.11) homework3(21.11) homework4(24.11) " ".gitattributes .gitignore " ".gitattributes .gitignore homework1 homework2(19.11) homework3(21.11) homework4(24.11) " natali-lapteva_course
26 0.92 0.08 "demo-1 demo-10 demo-11 demo-12 demo-13 demo-14 demo-15 demo-16 demo-17 demo-2 demo-2b demo-3 demo-4 demo-5 demo-6 demo-7 demo-8 demo-9 docker-demo-1 docker-demo-2 docker-demo-3 first-steps jenkins-packer-demo packer-demo " ".gitignore README.md " ".gitignore README.md demo-1 demo-10 demo-11 demo-12 demo-13 demo-14 demo-15 demo-16 demo-17 demo-2 demo-2b demo-3 demo-4 demo-5 demo-6 demo-7 demo-8 demo-9 docker-demo-1 docker-demo-2 docker-demo-3 first-steps jenkins-packer-demo packer-demo " wardviaene_terraform-course
7 0.71 0.29 "applications dcp exercises intro python_intro " ".gitignore README.md " ".gitignore README.md applications dcp exercises intro python_intro " cvxgrp_cvx_short_course
4 0.75 0.25 "1303 1304 forLab1 " ".gitmodules " ".gitmodules 1303 1304 forLab1 " anyfilatov_ROS-course
1 0.00 1.00 "" "README.md " "README.md " abevargas_Course
1 0.00 1.00 "" "README.md " "README.md " aedoyle1_Course
5 0.80 0.20 "hadoop hbase hive nosql " "README.md " "README.md hadoop hbase hive nosql " chenlong828_course
9 0.11 0.89 "example " ".gitignore .jsbeautifyrc LICENSE README.md favicon.png gulpfile.js index.html style.css " ".gitignore .jsbeautifyrc LICENSE README.md example favicon.png gulpfile.js index.html style.css " Elantris_course
9 0.78 0.22 "example forcomp funsets objsets patmat recfun streams " ".gitignore README.md " ".gitignore README.md example forcomp funsets objsets patmat recfun streams " sharfah_scala-coursera
1 0.00 1.00 "" "README.md " "README.md " lorettal_course
4 0.75 0.25 "calculus-single mitx-intro-to-cs version-control " "README.md " "README.md calculus-single mitx-intro-to-cs version-control " gangfang_course
10 0.50 0.50 "figures masters practitioner undergrad-concdissys undergraduate " ".gitignore LICENSE.md README.md guide.pdf teaching_with_freebsd.pptx " ".gitignore LICENSE.md README.md figures guide.pdf masters practitioner teaching_with_freebsd.pptx undergrad-concdissys undergraduate " teachbsd_course
1 0.00 1.00 "" "test.cpp " "test.cpp " jiinzhong_Course
8 0.62 0.38 "css font-awesome fonts img js " "LICENSE README.md index.html " "LICENSE README.md css font-awesome fonts img index.html js " lexuanquynh_course
9 0.78 0.22 "module1 module1_weblab2 module2 module3 module4 module6 module6_last_night " ".gitignore index.md " ".gitignore index.md module1 module1_weblab2 module2 module3 module4 module6 module6_last_night " WebDevBootcamp_course-content
5 0.20 0.80 "biblio " ".gitignore LICENSE manage.py requirements.txt " ".gitignore LICENSE biblio manage.py requirements.txt " backii_course
10 0.30 0.70 "front-end src stylesheets " ".gitignore CNAME Procfile backend.iml index.html initlearn-backend.iml pom.xml " ".gitignore CNAME Procfile backend.iml front-end index.html initlearn-backend.iml pom.xml src stylesheets " tomekl007_course
10 0.80 0.20 "Adapter Bridge Core DataMap Decorator Factory Observe configs " ".htaccess index.php " ".htaccess Adapter Bridge Core DataMap Decorator Factory Observe configs index.php " scut2016_Course
5 0.80 0.20 "application config htdocs views " "README.md " "README.md application config htdocs views " jcnk_course
1 0.00 1.00 "" "README.md " "README.md " ricochetaz_course
1 0.00 1.00 "" "README.md " "README.md " heisegit_course
5 0.00 1.00 "" "attr_accessor_with_history.rb dessert.rb fun_with_strings.rb heroku URI.txt rock_paper_scissors.rb " "attr_accessor_with_history.rb dessert.rb fun_with_strings.rb heroku URI.txt rock_paper_scissors.rb " 201528015029034_course
10 0.80 0.20 "DSP Maryland-Cryptography Princeton-Algorithm1 Princeton-Algorithm2 Scala Standford-ML Stanford-Crypto1 UIUC-TR " ".gitignore README.md " ".gitignore DSP Maryland-Cryptography Princeton-Algorithm1 Princeton-Algorithm2 README.md Scala Standford-ML Stanford-Crypto1 UIUC-TR " gzc_MOOC-Course
