total dirs files folder_names file_names fo_and_fi_names repo_name
23 0.96 0.04 "html_01 html_02 html_03 html_04 html_05 html_06 html_07-08 html_09 js_01-02 js_03-04 js_05-06 js_07-08 js_09-10 js_11-12 js_13-14 js_15-16 js_17-18 js_19-20 js_21-22 js_23-24 js_final_exam more_to_read " "README.md " "README.md html_01 html_02 html_03 html_04 html_05 html_06 html_07-08 html_09 js_01-02 js_03-04 js_05-06 js_07-08 js_09-10 js_11-12 js_13-14 js_15-16 js_17-18 js_19-20 js_21-22 js_23-24 js_final_exam more_to_read " goit-fe_markup_fe2o
11 1.00 0.00 "Seminar1 Seminar10 Seminar11 Seminar2 Seminar3 Seminar4 Seminar5 Seminar6 Seminar7 Seminar8 Seminar9 " "" "Seminar1 Seminar10 Seminar11 Seminar2 Seminar3 Seminar4 Seminar5 Seminar6 Seminar7 Seminar8 Seminar9 " ddtm_dl-course
5 1.00 0.00 "hw1 hw2 hw3 hw5 hw6 " "" "hw1 hw2 hw3 hw5 hw6 " Sta323-Sp16_Homework
1 1.00 0.00 "2011 " "" "2011 " mignev_python-homework
4 0.50 0.50 "HomeWorks Teams " ".gitignore README.md " ".gitignore HomeWorks README.md Teams " Gerya_TelerikAcademy
6 0.50 0.50 "20150422 20150624 20150708 " ".gitignore LICENSE README.md " ".gitignore 20150422 20150624 20150708 LICENSE README.md " agent-system_homework
9 0.78 0.22 "cs354 cs367 cs412 cs537 cs564 cs640 cs642 " ".gitignore README " ".gitignore README cs354 cs367 cs412 cs537 cs564 cs640 cs642 " pcsforeducation_Homework
14 0.86 0.14 "hw0 hw1 hw2 hw3 hw4 section1 section2 section3 section4 section5 section6 section7 " "LICENSE README.md " "LICENSE README.md hw0 hw1 hw2 hw3 hw4 section1 section2 section3 section4 section5 section6 section7 " CS171_2015-cs171-homework
5 0.20 0.80 "policy_gradient " ".gitignore HW2_Policy_Graident.ipynb README.md __init__.py " ".gitignore HW2_Policy_Graident.ipynb README.md __init__.py policy_gradient " TheCEDL_homework2
11 0.55 0.45 "Auto DiagnosticPlots Examples Homework Syllabus notes " ".gitignore DiagnosticPlots.zip ReadMe.txt SLR.zip push.txt " ".gitignore Auto DiagnosticPlots.zip DiagnosticPlots Examples Homework ReadMe.txt SLR.zip Syllabus notes push.txt " utaSlinkman_BSTAT3322
9 0.33 0.67 "public routes views " ".gitignore Procfile README.md app.js db.js package.json " ".gitignore Procfile README.md app.js db.js package.json public routes views " rbobbins_olinjs-2-hw
2 0.50 0.50 "chicago " "README.md " "README.md chicago " LYecheng_week4-homework
9 0.22 0.78 "color-master-quiz spec " ".DS_Store .gitignore .rspec .travis.yml Gemfile Gemfile.lock README.md " ".DS_Store .gitignore .rspec .travis.yml Gemfile Gemfile.lock README.md color-master-quiz spec " tdyer_ga-git-hw
37 0.84 0.16 "_Aditi_Shekar _Alfie_Umbhau _Alphonso_Morris _Brian_Matheson _Christine_Tadler _Claire_Allison _Corey_Shapiro _Daniel_Barabander _Gabriel_Appleby _Haley_San _Heather_Ball _Jenny_de _Kelly_Lo _Margo_Smith _Matt_Thees _Michael_DiOrio _Michael_Yap _Patrick_Kilcrease _Peter_Naas _Roger_Chan _Sam_Fitzroy _Scott_Harris _Scott_Howard _Steven_Yang _Tim_Stevenson _bernard_kravitz _james_calderon assets final_project helloworld homework " ".DS_Store .gitignore README.md Rakefile another_file_by_mike.rb mike_new_file.rb " ".DS_Store .gitignore README.md Rakefile _Aditi_Shekar _Alfie_Umbhau _Alphonso_Morris _Brian_Matheson _Christine_Tadler _Claire_Allison _Corey_Shapiro _Daniel_Barabander _Gabriel_Appleby _Haley_San _Heather_Ball _Jenny_de _Kelly_Lo _Margo_Smith _Matt_Thees _Michael_DiOrio _Michael_Yap _Patrick_Kilcrease _Peter_Naas _Roger_Chan _Sam_Fitzroy _Scott_Harris _Scott_Howard _Steven_Yang _Tim_Stevenson _bernard_kravitz _james_calderon another_file_by_mike.rb assets final_project helloworld homework mike_new_file.rb " ga-students_bewd_11_nyc_homework
23 0.87 0.13 "aaron_ong alan_wright andrew_ward ben_grace charles_lee charlotte_hicks christopher_barnaby connie_giannopoulos drew_showalter fernando_lucero josh_bonador mark_harris michael_cooper reena_rajani rodney_sue-san simon_shannon stella_halena toby_flemming vivian_lee warmup_exercises " ".gitignore README.md screenshot.png " ".gitignore README.md aaron_ong alan_wright andrew_ward ben_grace charles_lee charlotte_hicks christopher_barnaby connie_giannopoulos drew_showalter fernando_lucero josh_bonador mark_harris michael_cooper reena_rajani rodney_sue-san screenshot.png simon_shannon stella_halena toby_flemming vivian_lee warmup_exercises " ga-wolf_WDI9_Homework
16 0.88 0.12 "hw_github_intro hw_set_1 hw_set_10 hw_set_11 hw_set_12 hw_set_13 hw_set_2 hw_set_3 hw_set_4 hw_set_5 hw_set_6 hw_set_7 hw_set_8 hw_set_9 " ".gitignore README.md " ".gitignore README.md hw_github_intro hw_set_1 hw_set_10 hw_set_11 hw_set_12 hw_set_13 hw_set_2 hw_set_3 hw_set_4 hw_set_5 hw_set_6 hw_set_7 hw_set_8 hw_set_9 " jstac_quantecon_nyu_2016_homework
7 0.29 0.71 "main test " ".ruby-version Gemfile Gemfile.lock README.md Rakefile " ".ruby-version Gemfile Gemfile.lock README.md Rakefile main test " ruby-course-may-2014_homework1
2 0.00 1.00 "" "Homework0.ipynb README.md " "Homework0.ipynb README.md " fdac_Homework0
33 0.88 0.12 "AeramisFularon-aeramiscfularon AndrewCallejo-Mr00zie AndrewDahle-AndrewDolly BrianBugh-bbugh ClarissaNegrete-cnegrete Constantin DavidKorsunsky-daveyk535 JacobFord-jacobford8 JakeDouglas-jbd3 JamesBennington-jkbennington JeffKalbacher-jpkalbacher JoshuaRau-joshrau KariTarr-karitarr MarisaMascarenhas-marisamascarenhas MaryLiu-marygliu MattBrown-matttbrown MikelBlake-mikelblake NathanWieneke-ntwieneke RaymondTorres_Torresr01 RyanPo-rebelsatori Stephanie_Gerbracht-Stephgg StevenTran-steventran06 bkeelapudi elysewatts ianmacpherson_teqx michaelhousman nicoleconway ritly tylerswartz " ".gitignore README.md bewd_sf_8_homework json " ".gitignore AeramisFularon-aeramiscfularon AndrewCallejo-Mr00zie AndrewDahle-AndrewDolly BrianBugh-bbugh ClarissaNegrete-cnegrete Constantin DavidKorsunsky-daveyk535 JacobFord-jacobford8 JakeDouglas-jbd3 JamesBennington-jkbennington JeffKalbacher-jpkalbacher JoshuaRau-joshrau KariTarr-karitarr MarisaMascarenhas-marisamascarenhas MaryLiu-marygliu MattBrown-matttbrown MikelBlake-mikelblake NathanWieneke-ntwieneke README.md RaymondTorres_Torresr01 RyanPo-rebelsatori Stephanie_Gerbracht-Stephgg StevenTran-steventran06 bewd_sf_8_homework bkeelapudi elysewatts ianmacpherson_teqx json michaelhousman nicoleconway ritly tylerswartz " ga-students_bewd_sf_8_homework
2 1.00 0.00 "Lesson02-3-2lvl Lesson_02_3(1) " "" "Lesson02-3-2lvl Lesson_02_3(1) " Nataliya-Linchevska_Homework
6 0.00 1.00 "" "README hw01.js hw02.js hw03.js hw04.js hw05.js " "README hw01.js hw02.js hw03.js hw04.js hw05.js " cvdlab-alumni_homework
5 1.00 0.00 "hw0 hw1 hw2 hw3 hw5 " "" "hw0 hw1 hw2 hw3 hw5 " Sta523-Fa15_Homework
2 0.50 0.50 "images " "README.md " "README.md images " stat157_homework-01
6 0.67 0.33 "acm sem1 sem2 sem3 " ".gitignore README.md " ".gitignore README.md acm sem1 sem2 sem3 " harababurel_homework
22 0.14 0.86 "cache css js " "README ajax.php cookie1.php cookie2.php example.php filesystem.php homework3.php index.php is683.php jquery.php mongo.php myform.php page1.php page2.php request.php scriptchange.php session.php session2.php xhtml_template.html " "README ajax.php cache cookie1.php cookie2.php css example.php filesystem.php homework3.php index.php is683.php jquery.php js mongo.php myform.php page1.php page2.php request.php scriptchange.php session.php session2.php xhtml_template.html " kaw3939_Homework
11 0.00 1.00 "" "1_basics.rb 2_arrays.rb 3_hashes.rb 4_nested_lists.rb 5_each.rb 6_methods.rb 7_arguments.rb 8_return_values.rb 9_classes.rb challenge_1.rb challenge_2.rb " "1_basics.rb 2_arrays.rb 3_hashes.rb 4_nested_lists.rb 5_each.rb 6_methods.rb 7_arguments.rb 8_return_values.rb 9_classes.rb challenge_1.rb challenge_2.rb " boothappdev_homework_essential_ruby
1 1.00 0.00 "code " "" "code " rhyndo_webdesign-course
15 0.60 0.40 "app bin config db lib log public test vendor " ".gitignore Gemfile Gemfile.lock README.md Rakefile config.ru " ".gitignore Gemfile Gemfile.lock README.md Rakefile app bin config.ru config db lib log public test vendor " dsgn425-s15_week_2_homework
4 1.00 0.00 "week_1 week_2 week_3 week_4 " "" "week_1 week_2 week_3 week_4 " camdenlohman_Homework
24 0.83 0.17 "Ruby Examples ta-examples tests w1d2 w1d3 w1d4 w1d5 w2d1 w2d2 w3d1 w3d2 w3d3 w3d4 w3d5 w5d2 w5weekend w6d1 w6d4 w6weekend work " ".DS_Store README.md rubocop w1d1Exercises.md " ".DS_Store README.md Ruby Examples rubocop ta-examples tests w1d1Exercises.md w1d2 w1d3 w1d4 w1d5 w2d1 w2d2 w3d1 w3d2 w3d3 w3d4 w3d5 w5d2 w5weekend w6d1 w6d4 w6weekend work " romanchukenator_homework
15 0.60 0.40 "app bin config db lib log public test vendor " ".gitignore Gemfile Gemfile.lock README.md Rakefile config.ru " ".gitignore Gemfile Gemfile.lock README.md Rakefile app bin config.ru config db lib log public test vendor " boothappdev_homework_best_of_everything
3 1.00 0.00 "part_5 part_6 part_7 " "" "part_5 part_6 part_7 " kiei925_week_1_homework
3 0.00 1.00 "" "README.md syllabus.html vertical_selection.html " "README.md syllabus.html vertical_selection.html " boothappdev-s15_week_1_homework
5 0.20 0.80 "resources " "README.md module-1-homework.markdown module-2-homework.markdown module-4-homework.markdown " "README.md module-1-homework.markdown module-2-homework.markdown module-4-homework.markdown resources " turingschool_homework
6 0.67 0.33 "PA2 PA3 PA4 PA5 " ".gitignore README " ".gitignore PA2 PA3 PA4 PA5 README " ditsing_compiler
11 0.00 1.00 "" ".gitignore LICENSE Makefile README.md TODO.md homework.cls homework.pdf homework.tex screenshot.png template.pdf template.tex " ".gitignore LICENSE Makefile README.md TODO.md homework.cls homework.pdf homework.tex screenshot.png template.pdf template.tex " jez_latex-homework-class
1 0.00 1.00 "" "README.md " "README.md " TheCEDL_homework1
11 0.82 0.18 "ArgumentParser BookSorter ConcurrentWordMatcher HTMLCleaner JSONTreeWriter LinkParser ReadWriteLock WordIndex WordParser " ".gitignore README.md " ".gitignore ArgumentParser BookSorter ConcurrentWordMatcher HTMLCleaner JSONTreeWriter LinkParser README.md ReadWriteLock WordIndex WordParser " usf-cs212-2015_homework
6 1.00 0.00 "2011 2012 2013 2014 2015 2016 " "" "2011 2012 2013 2014 2015 2016 " fmi_python-homework
2 0.50 0.50 "hw " "README.MD " "README.MD hw " cmccanna24_week2-homework
37 0.92 0.08 "AliPisano-alipisano AliceChiu-alicechiu AliviaBlount-amblount AmyWang-amywang87 AnneGarlandBerry-annegarlandberry BrentPhillips-brentxphillips ChinhLe-chinhle94115 ChrisDralla-chrisdralla ChristineLau-chylaudes ConnieHorng-grnsimplicity DanLagomarsino-Daniel-Anthony DavidJuarez-djuare EdwardSung-kaiyusung GarrettSpitzer-spitzergarrett JoshWardle-powerlanguage LeahReitz-leahreitz LeoTishin-Lansaro LeslieGomez-MojoBoot MatthewRodigheri-MatthewRodigheri MichaelFerguson-mikeyferg MikeCassaro-mcc33 MorganHolland-spoofhopper NicoleBorgaard-Borgaard PaigeKirstein-prkirstein RaymondLiaw-rayliaw SarahKavrell-sarahkavrell SeanFalese-falese SeanNarvasa-snarvasa THERESASILIEZAR-TJSZ WilliamRames-WilliamRames XiaoweiWang-xrwang YelenaKozlova-kreatyvdesign YvesTcheutchoua-yvestch guidance " ".gitignore README.md clmystery " ".gitignore AliPisano-alipisano AliceChiu-alicechiu AliviaBlount-amblount AmyWang-amywang87 AnneGarlandBerry-annegarlandberry BrentPhillips-brentxphillips ChinhLe-chinhle94115 ChrisDralla-chrisdralla ChristineLau-chylaudes ConnieHorng-grnsimplicity DanLagomarsino-Daniel-Anthony DavidJuarez-djuare EdwardSung-kaiyusung GarrettSpitzer-spitzergarrett JoshWardle-powerlanguage LeahReitz-leahreitz LeoTishin-Lansaro LeslieGomez-MojoBoot MatthewRodigheri-MatthewRodigheri MichaelFerguson-mikeyferg MikeCassaro-mcc33 MorganHolland-spoofhopper NicoleBorgaard-Borgaard PaigeKirstein-prkirstein README.md RaymondLiaw-rayliaw SarahKavrell-sarahkavrell SeanFalese-falese SeanNarvasa-snarvasa THERESASILIEZAR-TJSZ WilliamRames-WilliamRames XiaoweiWang-xrwang YelenaKozlova-kreatyvdesign YvesTcheutchoua-yvestch clmystery guidance " ga-students_bewd_sf_10_homework
8 0.88 0.12 "lesson0 lesson1 lesson2.5 lesson2 lesson3 lesson4 lesson5 " ".gitignore " ".gitignore lesson0 lesson1 lesson2.5 lesson2 lesson3 lesson4 lesson5 " jelementary-finches_homework
3 0.33 0.67 "Play " ".gitignore README.md " ".gitignore Play README.md " iosdecal_ios-decal-hw4
12 0.83 0.17 "homework1.4 homework2.6 homework3.4 homework3.5 homework3.6 homework4.5 homework5.2 homework5.3 homework5.4 homework6.3 " ".gitignore README " ".gitignore README homework1.4 homework2.6 homework3.4 homework3.5 homework3.6 homework4.5 homework5.2 homework5.3 homework5.4 homework6.3 " fatroom_cs373
15 0.73 0.27 "01 02 03 04 05 06 07 08 09 10 11 " "README.md charu.py chenfei test.md " "01 02 03 04 05 06 07 08 09 10 11 README.md charu.py chenfei test.md " 51reboot_actual_07_homework
23 0.52 0.48 "courses download learn_java learn_javascript learn_rails learn_ruby lib sample_curriculum spec test web weird " ".gitignore Gemfile Gemfile.lock LICENSE.txt Procfile README.md Rakefile app.rb config.ru puma.rb todo.txt " ".gitignore Gemfile Gemfile.lock LICENSE.txt Procfile README.md Rakefile app.rb config.ru courses download learn_java learn_javascript learn_rails learn_ruby lib puma.rb sample_curriculum spec test todo.txt web weird " ultrasaurus_test-first-teaching
10 0.90 0.10 "s02e01 s02e03 s02e04 s02e05 s02e06 s02e07 s02e08 s02e09 s02e10 " "README " "README s02e01 s02e03 s02e04 s02e05 s02e06 s02e07 s02e08 s02e09 s02e10 " BulatMukhutdinov_HomeWork
10 0.90 0.10 "boosting data feat_eng knn learnability logreg project svm vb " "README.md " "README.md boosting data feat_eng knn learnability logreg project svm vb " Pinafore_ml-hw
2 0.50 0.50 "CustomKeyboard " "README.md " "CustomKeyboard README.md " evagnostic_ios-decal-hw2
4 0.50 0.50 "Hangman.xcodeproj Hangman " ".DS_Store README.md " ".DS_Store Hangman.xcodeproj Hangman README.md " jgiang_ios-decal-hw3
9 0.78 0.22 "sheet01 sheet02 sheet03 sheet04 sheet05 sheet06 sheet07 " "README.md testat8.c " "README.md sheet01 sheet02 sheet03 sheet04 sheet05 sheet06 sheet07 testat8.c " Squifi_homework
6 1.00 0.00 "hw1 hw2 hw3 hw4 hw5 hw6 " "" "hw1 hw2 hw3 hw4 hw5 hw6 " webdesigndecal_homework
46 0.96 0.04 "Cprogramming DataStructures ai algorithm algs4partI asm c_interfaces_and_implementations cg clojure cloud_computing code compiler cpp crypto cs106 csapp csharp data_mining data_structures database datasci discrete_math distributed_system elementsofprogramming gtk+ introduction_to_CS introduction_to_databases lua martyr2_mega_project matlab_octave ml_foudation nand2tetris network oj opengl os programming_abstraction_in_C programming_pearls python sicp sml understanding_unix_linux_programming unix-nw verilog " ".gitignore README.mkd " ".gitignore Cprogramming DataStructures README.mkd ai algorithm algs4partI asm c_interfaces_and_implementations cg clojure cloud_computing code compiler cpp crypto cs106 csapp csharp data_mining data_structures database datasci discrete_math distributed_system elementsofprogramming gtk+ introduction_to_CS introduction_to_databases lua martyr2_mega_project matlab_octave ml_foudation nand2tetris network oj opengl os programming_abstraction_in_C programming_pearls python sicp sml understanding_unix_linux_programming unix-nw verilog " bcho_homework
2 0.50 0.50 "0528 " "README.md " "0528 README.md " CNfx_homeworkMay
2 0.50 0.50 "CustomKeyboard " "README.MD " "CustomKeyboard README.MD " outsidebedisdoor_ios-decal-hw2
3 0.67 0.33 "204 210 " "README.md " "204 210 README.md " UCS0065_20141117_Homework
44 0.86 0.14 "BufferProblem CFD Coupled Eliptic FEM FFT GPUbenchMark HPC HeatEq HyperTangent IBM JSHesthaven&TWarburton K-wave LBM LapWrap Legendre MATLABConnector-2.0 Microchannel Multiprod NACAairfoil Newton NumericalMethods OOP_excersice OperatorSplitting OrthogonalP QuadratureMethods Robert SNEwNM SOR Symbolic TWarburton Tecplot Tikz cfdbook fig2TexPS iFEM mcode umFEKETE " ".gitignore README addme.m backup.m publishme.m setupEditorColors.m " ".gitignore BufferProblem CFD Coupled Eliptic FEM FFT GPUbenchMark HPC HeatEq HyperTangent IBM JSHesthaven&TWarburton K-wave LBM LapWrap Legendre MATLABConnector-2.0 Microchannel Multiprod NACAairfoil Newton NumericalMethods OOP_excersice OperatorSplitting OrthogonalP QuadratureMethods README Robert SNEwNM SOR Symbolic TWarburton Tecplot Tikz addme.m backup.m cfdbook fig2TexPS iFEM mcode publishme.m setupEditorColors.m umFEKETE " wme7_aero-matlab
4 0.50 0.50 "A B " ".gitignore LICENSE " ".gitignore A B LICENSE " kingspray_c-programming-2014-2015-homework
23 0.04 0.96 "bower_components " ".gitattributes .gitignore README.md addclasses.php addclassesscreenshot.PNG bower.json classes.css classes.php config.php design.jpg dialogscreenshot.png favicon.png index.css index.php login.css login.html login.php loginscreenshot.PNG logout.php mainscrenshot.PNG newassignment.php register.php " ".gitattributes .gitignore README.md addclasses.php addclassesscreenshot.PNG bower.json bower_components classes.css classes.php config.php design.jpg dialogscreenshot.png favicon.png index.css index.php login.css login.html login.php loginscreenshot.PNG logout.php mainscrenshot.PNG newassignment.php register.php " RSenApps_homeworktracker
19 0.89 0.11 "Galiev Ivanov_Grigory Popkova Rytov Sanakov Zverevvv ershov filatov gerdtv kuznetsova lashova marchenko-homework neimushchev postnov puga4enko reshetnikov zaycev " ".gitignore README.md " ".gitignore Galiev Ivanov_Grigory Popkova README.md Rytov Sanakov Zverevvv ershov filatov gerdtv kuznetsova lashova marchenko-homework neimushchev postnov puga4enko reshetnikov zaycev " GDG-NN_study_jams_homework
4 0.00 1.00 "" ".gitignore README.md requirements.txt test.sh " ".gitignore README.md requirements.txt test.sh " tiyd-python-2015-05_palindrome
14 0.93 0.07 "Advanced-JS-Exam AdvancedJS AngularJSHomeworks Css Overview DatabaseApplications HTML Basics HighQualityCode Java Basics JavaScript Basics JavaScript-Basics-Exam Javascript Applications ObjectOrientedProgramming PHP-Basics " ".gitignore " ".gitignore Advanced-JS-Exam AdvancedJS AngularJSHomeworks Css Overview DatabaseApplications HTML Basics HighQualityCode Java Basics JavaScript Basics JavaScript-Basics-Exam Javascript Applications ObjectOrientedProgramming PHP-Basics " d0ntth1nc_SoftUny-HW
1 0.00 1.00 "" "README.md " "README.md " cst1201-d644_ArrayHomework
18 0.83 0.17 "biaodanyanzheng biaogexuanran bootstrap-3.3.5 bootstrap checkbox daojishi dynatic jquery lingdong placeholder random select tab zuoye2 zuoyongyu " "jingdongtab.html jquery-1.12.3.js underscore-min.js " "biaodanyanzheng biaogexuanran bootstrap-3.3.5 bootstrap checkbox daojishi dynatic jingdongtab.html jquery-1.12.3.js jquery lingdong placeholder random select tab underscore-min.js zuoye2 zuoyongyu " wangqiaoxi2016_homework
2 0.50 0.50 "tapo " "README.md " "README.md tapo " zhoujianer_TCP-homework
22 0.86 0.14 "AngelaMelkisethian-amelkisethian Apartment_Code BiancaCeralvo-arghgr BillFurlong-bfurlong1964 BrennanGamwell-bgamwell DinaBandman-bandmad EmmaMarson-emmarson JacinthSohi-jsohi11 JulieKwak-juliekwak KellyWhiting-whithang MarkKobey-Kobey1 MichaelFerguson-mikeyferg NehaHebbar-nehahebbar RaissaNebie-raissa SashaKastsiushkin-kastsiushkin TimCrocker-tcrocker VishalAmin-VishalRAmin VladimirKozyrev-vkozyrev homework_submit " ".DS_Store .gitignore README.md " ".DS_Store .gitignore AngelaMelkisethian-amelkisethian Apartment_Code BiancaCeralvo-arghgr BillFurlong-bfurlong1964 BrennanGamwell-bgamwell DinaBandman-bandmad EmmaMarson-emmarson JacinthSohi-jsohi11 JulieKwak-juliekwak KellyWhiting-whithang MarkKobey-Kobey1 MichaelFerguson-mikeyferg NehaHebbar-nehahebbar README.md RaissaNebie-raissa SashaKastsiushkin-kastsiushkin TimCrocker-tcrocker VishalAmin-VishalRAmin VladimirKozyrev-vkozyrev homework_submit " ga-students_bewd_sf_9_homework
10 0.90 0.10 "final hw00 hw01 hw02 hw03 hw04 hw05 hw06 hw07 " ".gitmodules " ".gitmodules final hw00 hw01 hw02 hw03 hw04 hw05 hw06 hw07 " cis198-2016s_homework
3 1.00 0.00 "week1 week2 week3 " "" "week1 week2 week3 " trunk-studio_hellojs-homework
3 0.00 1.00 "" "README.md syllabus.html vertical_selection.html " "README.md syllabus.html vertical_selection.html " dsgn425-s15_week_1_homework
15 0.60 0.40 "app bin config db lib log public test vendor " ".gitignore Gemfile Gemfile.lock README.md Rakefile config.ru " ".gitignore Gemfile Gemfile.lock README.md Rakefile app bin config.ru config db lib log public test vendor " kiei925-winter14_week4-homework
11 0.91 0.09 "homework1 homework10 homework2 homework3 homework4 homework5 homework6 homework7 homework8 homework9 " "README.md " "README.md homework1 homework10 homework2 homework3 homework4 homework5 homework6 homework7 homework8 homework9 " wesreisz_cis411-77_homework
1 0.00 1.00 "" "README.md " "README.md " web-programming-2016s_1
14 0.50 0.50 ".externalToolBuilders .idea .settings bin lib src target " ".checkstyle .classpath .gitignore .project README.md homeWorkMain.iml pom.xml " ".checkstyle .classpath .externalToolBuilders .gitignore .idea .project .settings README.md bin homeWorkMain.iml lib pom.xml src target " tarasVarvariuk_Homework
6 0.17 0.83 "SwiftCalc " ".gitignore README.md double-calc-2.gif double-calc.gif int-calc.gif " ".gitignore README.md SwiftCalc double-calc-2.gif double-calc.gif int-calc.gif " iosdecal_ios-decal-hw2
5 0.40 0.60 ".ipynb_checkpoints files " ".gitignore MMDS-001 Homework.ipynb README.md " ".gitignore .ipynb_checkpoints MMDS-001 Homework.ipynb README.md files " tpdi_MMDS-001-Homework
5 0.40 0.60 "05-map-reduce homework-03 " ".gitignore LICENSE README.md " ".gitignore 05-map-reduce LICENSE README.md homework-03 " MagicCube_homework
